stkcode,headcount
'300063,960
'603198,959
'600155,959
'300022,959
'600636,957
'603367,957
'000628,957
'300050,956
'002254,956
'002388,955
'300074,955
'601116,954
'000766,954
'000713,952
'600373,952
'600716,951
'000711,950
'600257,950
'002524,949
'300255,948
'300664,948
'300498,948
'300263,948
'300151,948
'600461,946
'002672,946
'002617,945
'600600,945
'002194,944
'000881,944
'300244,943
'300625,942
'000951,942
'600429,941
'002265,941
'601339,941
'002244,941
'603002,940
'000976,939
'000987,939
'000888,937
'002062,935
'002012,933
'603323,932
'603106,932
'300332,932
'603111,931
'600618,930
'300694,929
'603888,929
'300011,929
'000090,926
'002578,926
'000708,925
'002445,925
'000582,925
'300259,925
'600448,925
'002045,925
'600894,925
'600323,924
'002208,924
'002694,923
'002522,922
'002900,921
'300016,921
'603188,919
'002377,919
'601969,918
'603559,917
'603803,917
'000603,917
'300153,917
'603920,916
'600689,916
'300171,916
'002766,915
'000632,914
'600622,914
'601811,913
'002925,913
'300032,912
'600638,912
'600152,912
'002347,912
'600682,911
'601888,911
'000732,911
'600345,911
'000908,910
'002629,910
'000819,910
'000993,910
'300179,909
'000417,909
'002371,908
'300133,907
'300117,907
'600335,906
'600715,906
'000421,906
'600603,903
'603876,903
'603117,901
'002441,899
'600329,898
'603979,898
'002126,898
'600619,898
'600278,896
'600562,896
'600724,895
'002240,895
'002688,894
'603588,894
'600305,893
'002044,893
'000531,892
'000920,891
'603698,891
'000576,890
'600819,890
'600163,890
'000982,890
'300295,888
'002930,887
'600738,887
'300666,887
'600365,887
'300071,886
'300175,885
'002021,884
'002251,883
'600796,883
'600587,883
'603612,882
'002699,882
'603032,882
'603225,879
'600202,879
'600696,878
'000419,878
'000007,878
'002708,876
'300386,875
'300368,875
'002323,874
'002351,874
'002109,873
'002111,873
'002581,872
'600218,872
'002048,871
'603369,871
'002574,870
'603121,869
'601020,868
'002774,868
'601996,867
'300705,866
'600891,866
'002461,866
'002293,865
'000662,865
'600361,865
'000430,864
'002272,863
'000597,863
'603636,862
'600552,862
'002410,861
'002174,860
'600725,860
'002147,860
'600201,859
'601126,859
'001896,859
'600113,858
'300641,858
'300245,857
'600540,857
'603308,855
'600287,855
'000626,854
'000560,854
'002242,854
'000923,854
'002660,853
'300128,853
'002587,852
'600843,852
'002050,851
'002577,850
'000948,850
'600423,849
'002742,849
'603587,848
'600668,848
'603067,847
'000049,847
'002365,847
'002469,847
'300262,846
'300242,844
'300339,844
'002192,844
'300419,841
'000705,841
'002227,840
'002698,840
'000062,840
'002717,839
'002613,837
